filename,distrito,cd_indice_vulnerabilidade_social,latitude,longitude,downloaded,image_path
PONTE RASA.geojson,PONTE RASA,1.0,-23.51262025089147,-46.516970402495886,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1109_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51438234853424,-46.48614632435154,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1110_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51168482107969,-46.4913286616918,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1111_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51779380239717,-46.507307620580015,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1112_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.509210338243843,-46.48074849710972,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1113_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.52285441105159,-46.47793329252613,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1114_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51263235284675,-46.4820637189444,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1115_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,3.0,-23.51322925458559,-46.51669632701879,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1116_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.516596375971822,-46.47987036970756,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1117_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.52100638753381,-46.48237900664124,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1118_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.515154361998235,-46.4822507113206,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1119_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.510826334378663,-46.48515566375336,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1120_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.519003827905955,-46.50031224853242,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1121_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.515577874186818,-46.47865652494079,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1122_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,3.0,-23.525222880994363,-46.491312720064045,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1123_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.52396889122884,-46.48667134455917,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1124_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.515085359706163,-46.48312109846105,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1125_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.519157382158625,-46.48209530455304,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1126_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.518283829381097,-46.49754442925473,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1127_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,3.0,-23.52491540693353,-46.48224956800948,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1128_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,3.0,-23.51089977928113,-46.50473576074444,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1129_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.518530890404858,-46.47806285586962,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1130_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.520525856820925,-46.49150594021029,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1131_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,3.0,-23.511189354103657,-46.47885056781695,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1132_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.511255833034987,-46.48662658385291,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1133_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.512897777943024,-46.507910937769154,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1134_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.517501855758034,-46.48841802991856,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1135_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.50987533901907,-46.48327583278687,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1136_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51361879639624,-46.50293951585518,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1137_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.50953832604757,-46.48759822214882,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1138_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.52532390674694,-46.48281288058371,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1139_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.52433738426764,-46.489187822503325,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1140_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.517943317918466,-46.50099638276635,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1141_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.5134288152807,-46.496931472350894,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1142_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.5110738544482,-46.477857592626165,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1143_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51137930116817,-46.49793936459511,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1144_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,6.0,-23.52065590144552,-46.4770957171047,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1145_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51858736798674,-46.48611433865926,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1146_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.51801486197033,-46.48700299301744,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1147_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.52188838557068,-46.48494847026039,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1148_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.510786306074788,-46.49515230536132,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1149_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.513469367223166,-46.47905801280173,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1150_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.51682333221048,-46.49463610742919,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1151_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,3.0,-23.515569269640373,-46.51397198887944,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1152_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.50912334461852,-46.47861397653975,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1153_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.511457348336776,-46.48166621940888,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1154_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51358137015388,-46.47745272313762,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1155_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51208631554549,-46.494036193959424,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1156_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.507981313548548,-46.48832280263035,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1157_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.514970841502823,-46.48944001328107,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1158_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.517294842187304,-46.492742742526126,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1159_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.516174313610755,-46.502325642727726,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1160_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.522050874076,-46.48997572123454,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1161_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.5148398559084,-46.48384366477232,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1162_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51517883985166,-46.49134173057482,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1163_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51430785114748,-46.48510356670847,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1164_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,4.0,-23.513040814731127,-46.49563033223025,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1165_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51493028231997,-46.50846157627564,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1166_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.514804795671616,-46.50492282703792,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1167_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.523594885549883,-46.487821541120354,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1168_PONTE_RASA_640_640_20.png
PONTE RASA.geojson,PONTE RASA,2.0,-23.51663731983426,-46.49834891804993,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1169_PONTE_RASA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.559100518489306,-46.66793203192271,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1170_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56947410284966,-46.65482206914439,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1171_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.569935101569538,-46.6561702868398,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1172_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.560292024020583,-46.66832155201189,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1173_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55971350234892,-46.67456399721623,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1174_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,2.0,-23.57064359937543,-46.65742500671347,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1175_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.57005158119357,-46.66306319930146,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1176_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56999260368121,-46.655576582001856,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1177_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.574429613652047,-46.65809459853442,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1178_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.57433111878892,-46.65716917418164,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1179_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.565413576868224,-46.65661435928807,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1180_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.568941596094376,-46.65586350702444,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1181_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.571095596307128,-46.65960441961465,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1182_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.5702286082189,-46.65406832606476,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1183_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.563533061675138,-46.66068961110493,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1184_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,,-23.57194360052304,-46.65947890171304,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1185_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56051850589124,-46.67462819009824,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1186_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.573841607799647,-46.65964839068679,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1187_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56365002809157,-46.67160578903116,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1188_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.572459107677624,-46.65791060157584,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1189_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56763857124752,-46.662788908066446,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1190_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56690659411614,-46.653412447397855,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1191_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56312452767929,-46.67118079261908,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1192_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.562660512453206,-46.67564124465076,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1193_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.568188589160595,-46.65686372742712,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1194_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,,-23.57280510305754,-46.65968898886946,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1195_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.561380517036632,-46.67189406659813,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1196_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.5611420281136,-46.66778633141837,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1197_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.556596475206085,-46.67862751470969,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1198_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55634598556752,-46.67494342526807,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1199_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.571657602803512,-46.65825178226528,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1200_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55770798960985,-46.67571668726271,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1201_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.561941003740348,-46.67731038560472,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1202_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55738952015594,-46.6643641591014,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1203_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.566785073054177,-46.66146226094151,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1204_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55883852547609,-46.66481384946505,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1205_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56800709290198,-46.65619872440196,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1206_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55918852796561,-46.66528018732762,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1207_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.558911499219484,-46.67364919275222,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1208_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56213454966672,-46.66198121419144,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1209_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56096303558435,-46.66576745214037,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1210_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56834808453021,-46.65931771056209,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1211_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55968503485821,-46.66303792685821,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1212_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,2.0,-23.568602070262365,-46.6642423643961,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1213_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.57132908593008,-46.66227799305635,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1214_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.560070016181864,-46.66949333985761,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1215_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56232800416916,-46.67795984115767,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1216_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.5680760953644,-46.6548038413476,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1217_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.564060033860933,-46.67026827924494,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1218_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.561645021977323,-46.669538111386096,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1219_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55494897571901,-46.67601589885745,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1220_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56622807542457,-46.65923532857236,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1221_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.574429613652047,-46.66142310201364,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1222_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55568297833373,-46.67653737569343,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1223_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.557084477763304,-46.67916276524028,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1224_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.560035031772763,-46.66479935593727,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1225_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56470654850785,-46.66614379251325,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1226_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55798998971053,-46.67621408271994,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1227_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.56076354325097,-46.66203100823464,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1228_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.570629553749868,-46.66869530234887,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1229_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.556248984405272,-46.67573736306802,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1230_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.55736352496413,-46.66348799975583,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1231_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.570846611923635,-46.65383352007275,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1232_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.567639109639064,-46.64980236997901,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1233_JARDIM_PAULISTA_640_640_20.png
JARDIM PAULISTA.geojson,JARDIM PAULISTA,1.0,-23.564060033860933,-46.67090913382114,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/1234_JARDIM_PAULISTA_640_640_20.png
