filename,distrito,cd_indice_vulnerabilidade_social,latitude,longitude,downloaded,image_path,pool_count,bbox_centers,bbox_centers_coords
PIRITUBA.geojson,PIRITUBA,4.0,-23.47560597768062,-46.724964148719,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/365_PIRITUBA_640_640_20.png,1,"[(343.2454833984375, 300.74114990234375)]","[(-23.475582247586246, -46.724932974239046)]"
PIRITUBA.geojson,PIRITUBA,2.0,-23.50357165191769,-46.70818494708301,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/366_PIRITUBA_640_640_20.png,1,"[(407.64697265625, 75.81758880615234)]","[(-23.50327084254333, -46.7080674038706)]"
PIRITUBA.geojson,PIRITUBA,2.0,-23.475819512294464,-46.714720618643625,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/367_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,3.0,-23.48078004866932,-46.71028244680161,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/368_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,0.0,-23.468577472232447,-46.71741238026786,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/369_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,0.0,-23.50473366378357,-46.70684687533912,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/370_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,1.0,-23.499713094183605,-46.72320913500212,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/371_PIRITUBA_640_640_20.png,1,"[(21.55792808532715, 320.45965576171875)]","[(-23.49971366045212, -46.723609375179144)]"
PIRITUBA.geojson,PIRITUBA,2.0,-23.482296431219503,-46.75321374792651,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/372_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.49102908211544,-46.71395402459139,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/373_PIRITUBA_640_640_20.png,1,"[(293.09210205078125, 366.12298583984375)]","[(-23.491085906630147, -46.71399011072954)]"
PIRITUBA.geojson,PIRITUBA,2.0,-23.47827802743624,-46.71453846131968,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/374_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.50287864143273,-46.71334872187839,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/375_PIRITUBA_640_640_20.png,2,"[(285.5521545410156, 272.7764892578125), (291.0493469238281, 314.6152648925781)]","[(-23.50282046627846, -46.713394919827884), (-23.50287200791924, -46.713387547552124)]"
PIRITUBA.geojson,PIRITUBA,2.0,-23.471866909809528,-46.74400219113766,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/376_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,6.0,-23.498430109509822,-46.715796832230566,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/377_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.481453044063777,-46.71163770590209,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/378_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,3.0,-23.4801159467365,-46.74236513139809,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/379_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.494875068223568,-46.72439738807525,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/380_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.484066976269418,-46.73967702449005,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/381_PIRITUBA_640_640_20.png,1,"[(109.6792221069336, 97.18160247802734)]","[(-23.48379244469547, -46.73995908534305)]"
PIRITUBA.geojson,PIRITUBA,6.0,-23.468769982841728,-46.71401007188341,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/382_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.48725554506915,-46.720719980429365,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/383_PIRITUBA_640_640_20.png,1,"[(398.08941650390625, 238.50912475585938)]","[(-23.48715514367716, -46.720615254839956)]"
PIRITUBA.geojson,PIRITUBA,2.0,-23.47992202071004,-46.717631148807776,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/384_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.46951597170199,-46.71790353085936,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/385_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,3.0,-23.47403549766644,-46.71787113905832,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/386_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.483511945610186,-46.74964347706897,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/387_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,3.0,-23.50642265109346,-46.71275163223811,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/388_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.494806074163183,-46.72252015838606,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/389_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.48566156393086,-46.71331956561882,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/390_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,3.0,-23.453510408690285,-46.71696248066943,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/391_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,4.0,-23.454191916484177,-46.71460197467654,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/392_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,4.0,-23.480814042462768,-46.71148116661692,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/393_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.47798851540976,-46.71725530908932,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/394_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.477145933042408,-46.7440966493989,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/395_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.47375942972292,-46.73910385196051,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/396_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.48288543652282,-46.75404473050229,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/397_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,2.0,-23.481913465672665,-46.740040853653696,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/398_PIRITUBA_640_640_20.png,0,[],[]
PIRITUBA.geojson,PIRITUBA,5.0,-23.47345498862375,-46.71907754380355,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/399_PIRITUBA_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.533136051933788,-46.6153194045332,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/400_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,6.0,-23.524776505384093,-46.61978801900344,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/401_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.528500018884223,-46.61981959898722,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/402_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.528361538098466,-46.615874310725104,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/403_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,3.0,-23.52478752211956,-46.61592831969432,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/404_PARI_640_640_20.png,1,"[(572.9627685546875, 596.4775390625)]","[(-23.52512806113229, -46.61558907173703)]"
PARI.geojson,PARI,3.0,-23.529565047034897,-46.61280948278899,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/405_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,3.0,-23.53004751352759,-46.62420634458712,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/406_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.526929531058503,-46.6132352399442,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/407_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.5303840570025,-46.61009654995347,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/408_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,4.0,-23.52685401373186,-46.62068645796256,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/409_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.533553032971483,-46.62425864952706,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/410_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.530638039449848,-46.61874614477986,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/411_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.530248041293344,-46.61610335412438,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/412_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,5.0,-23.52645951139751,-46.62060929530025,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/413_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.52610253042765,-46.61468839590766,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/414_PARI_640_640_20.png,0,[],[]
PARI.geojson,PARI,2.0,-23.52831954730178,-46.61103758397189,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/415_PARI_640_640_20.png,1,"[(631.5988159179688, 590.480224609375)]","[(-23.52865269044591, -46.610619699306895)]"
PARI.geojson,PARI,1.0,-23.5271070208776,-46.61827979582202,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/416_PARI_640_640_20.png,2,"[(517.246826171875, 476.672607421875), (504.74652099609375, 428.98193359375)]","[(-23.527299992049628, -46.618015268424394), (-23.527241252201133, -46.61803203256333)]"
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52358294536937,-46.63880670324699,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/417_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.53091848881671,-46.63542980740698,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/418_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52623345849289,-46.637849458892894,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/419_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.52636745823322,-46.6386777431766,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/420_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.52080642574344,-46.64132737640975,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/421_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.526047953299308,-46.63984833015034,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/422_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52829794660904,-46.643804937661145,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/423_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.5238599331482,-46.64348793692832,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/424_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52873846753602,-46.6385233301697,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/425_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.527003980899146,-46.63094310261522,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/426_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.534845034821508,-46.62625329139215,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/427_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.534337025063703,-46.62791881714798,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/428_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.52619847130384,-46.635116795490205,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/429_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,1.0,-23.527187480515643,-46.63190239035751,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/430_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,1.0,-23.5356335202286,-46.63160718008271,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/431_BOM_RETIRO_640_640_20.png,2,"[(584.1517333984375, 255.78721618652344), (589.365478515625, 292.2586669921875)]","[(-23.535554435483764, -46.63125292662287), (-23.535599353881775, -46.63124593447778)]"
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.5241819419945,-46.64087857567947,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/432_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.53373800785687,-46.63155406941618,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/433_BOM_RETIRO_640_640_20.png,1,"[(432.0946350097656, 212.6092529296875)]","[(-23.533605743038265, -46.63140373948357)]"
BOM RETIRO.geojson,BOM RETIRO,0.0,-23.52253846914555,-46.62917741181042,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/434_BOM_RETIRO_640_640_20.png,1,"[(527.110107421875, 307.037841796875)]","[(-23.522522503306167, -46.62889965678236)]"
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.53380802033496,-46.62940853976394,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/435_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52944297800709,-46.63778408831922,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/436_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.53178851928737,-46.62920741374288,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/437_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52899197965916,-46.63529594104332,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/438_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.525958448641227,-46.6431664360869,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/439_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.530246480981177,-46.63693524803934,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/440_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,6.0,-23.528304446299693,-46.64639541437466,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/441_BOM_RETIRO_640_640_20.png,1,"[(562.0147094726562, 574.7786254882812)]","[(-23.52861825024678, -46.64607084884159)]"
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.528798981563703,-46.63431124543894,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/442_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52887646636995,-46.64061022406265,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/443_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,1.0,-23.53528251967297,-46.63128985375496,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/444_BOM_RETIRO_640_640_20.png,1,"[(354.424072265625, 536.8067626953125)]","[(-23.535549540540742, -46.63124368768766)]"
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.531458989109336,-46.63596395015371,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/445_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,2.0,-23.52762496391052,-46.63911914866664,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/446_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,1.0,-23.53567002210596,-46.631057856920776,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/447_BOM_RETIRO_640_640_20.png,2,"[(180.74017333984375, 224.02578735351562), (184.826416015625, 262.2306213378906)]","[(-23.535551819879533, -46.63124461804771), (-23.53559887310678, -46.63123913799431)]"
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.5284009935189,-46.62873335567127,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/448_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,5.0,-23.52138943688042,-46.63872220266149,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/449_BOM_RETIRO_640_640_20.png,0,[],[]
BOM RETIRO.geojson,BOM RETIRO,3.0,-23.526834465959134,-46.63675384807567,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/450_BOM_RETIRO_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,6.0,-23.44835528213939,-46.57971367811008,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/451_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,6.0,-23.44757477580943,-46.58064770258291,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/452_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,0.0,-23.42737166917216,-46.58613049727009,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/453_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.45421277474393,-46.59173603736362,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/454_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,5.0,-23.43222019534252,-46.58472162565884,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/455_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,0.0,-23.43076862152496,-46.60504087947788,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/456_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,5.0,-23.43453224126734,-46.57333823740528,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/457_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,5.0,-23.441306752158027,-46.57913254237379,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/458_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.45855428902947,-46.592498323558274,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/459_TREMEMBE_640_640_20.png,2,"[(59.85529327392578, 188.55471801757812), (628.89208984375, 43.69144058227539)]","[(-23.458392305735572, -46.59284720320116), (-23.45821378711178, -46.59208406887921)]"
TREMEMBE.geojson,TREMEMBE,0.0,-23.44723614631409,-46.62446916590335,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/460_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,,-23.443120130972066,-46.62259704552296,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/461_TREMEMBE_640_640_20.png,1,"[(17.757049560546875, 336.11285400390625)]","[(-23.44313998956367, -46.62300238305199)]"
TREMEMBE.geojson,TREMEMBE,2.0,-23.447142231499,-46.59514220755115,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/462_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,3.0,-23.43896916948216,-46.599285895616205,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/463_TREMEMBE_640_640_20.png,1,"[(614.7987670898438, 502.72222900390625)]","[(-23.439194376022705, -46.59889054146935)]"
TREMEMBE.geojson,TREMEMBE,6.0,-23.444079274451404,-46.5768855203356,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/464_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.43492873792101,-46.57429886678875,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/465_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,0.0,-23.426498149468586,-46.59411647313568,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/466_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,6.0,-23.44397927712282,-46.57480939864111,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/467_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,4.0,-23.45148721307679,-46.608347671187175,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/468_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,3.0,-23.447747759768816,-46.586122490446925,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/469_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,0.0,-23.453103774707618,-46.58954766765884,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/470_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.44947174247779,-46.5965961655202,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/471_TREMEMBE_640_640_20.png,1,"[(520.6033935546875, 317.7784118652344)]","[(-23.44946900457112, -46.596327136635516)]"
TREMEMBE.geojson,TREMEMBE,2.0,-23.463763287936285,-46.59959343820261,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/472_TREMEMBE_640_640_20.png,2,"[(259.1687927246094, 164.59080505371094), (358.0894775390625, 171.05831909179688)]","[(-23.463571780872268, -46.599675018835704), (-23.46357975063638, -46.59954235646626)]"
TREMEMBE.geojson,TREMEMBE,2.0,-23.46113128405288,-46.6006815687313,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/473_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,4.0,-23.415387623402616,-46.582362228912416,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/474_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.45313126151583,-46.59500795750348,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/475_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.44899476308978,-46.58717853464901,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/476_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.446436253323995,-46.58895029713576,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/477_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,2.0,-23.456425667369032,-46.63168342442682,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/478_TREMEMBE_640_640_20.png,1,"[(587.339111328125, 474.05859375)]","[(-23.456615520670706, -46.631324896379624)]"
TREMEMBE.geojson,TREMEMBE,5.0,-23.451798288586502,-46.58377895604683,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/479_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,0.0,-23.432308171186342,-46.59400015368182,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/480_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,0.0,-23.447162188440224,-46.610275143843495,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/481_TREMEMBE_640_640_20.png,0,[],[]
TREMEMBE.geojson,TREMEMBE,3.0,-23.448081264397626,-46.58503531981471,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/482_TREMEMBE_640_640_20.png,0,[],[]
